Cód Transacción	Cód Transacción	Descripción Transacción	Artículo	Descripción Artículo	Planta	Desc. Planta	Cód. Configuración	Dirección	Cantidad	UdM	Dirección Paralela	Ctd Paralela	UdM Paralela	Ubicación	Almacén	Cajón	Fila	Nivel	Caja	Nº Lote	Nº Serie	Cód. Condición	Desc. Cód. Condición	Nº R/D/R	Nº Rev	Fecha Caducidad	Ref Orden 1	Ref Orden 2	Ref Orden 3	Ref Orden 4	Tipo Orden	Coste	Coste Inventario	Coste Total	Creado	Hora Creación	Nota	Realizado Por	Fecha Aplicada	Incl en Art Agr por Periodo	Incl.Valor Agreg. por Per.	Devol/Deshec	Propiedad	Propietario	Nombre Propietario	Propiedad Previo	Propietario Previo	Nombre Propietario Previo	Cód. Programa	Descripción de Programa	Cód Proyecto	Nombre Proyecto	Cód Subproyecto	Descripción Subproyecto	Cód Actividad	Descripción Actividad	Secuencia Actividad	Tiene Errores Contab	Tiene Contab Trasnferidas	Cód Inf Trans Inv	Fecha Aplicada Fecha Modificación	Fecha Aplicada Modificada por Usuario
"1,664,384"	WOISS	Emitir para Orden de Trabajo	P02.011.AL0013	ALAMBRE GALVANIZADO # 18	05M-O	TERMOPICHINCHA M-O	*	-	1	kg				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		62	Orden Trabajo	2.65	2.65	2.65	21/05/2016	12:33:23		VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264823		
"1,664,385"	WOISS	Emitir para Orden de Trabajo	P02.033.RE0001	RETAZOS - TRAPOS	05M-O	TERMOPICHINCHA M-O	*	-	5	lb				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		63	Orden Trabajo	2.81	14.06	14.06	21/05/2016	12:33:24		VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264823		
"1,664,386"	WOISS	Emitir para Orden de Trabajo	P02.073.CH0002	CHISPERO -REPUESTO	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		64	Orden Trabajo	0.2	0.61	0.61	21/05/2016	12:33:25		VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264823		
"1,664,426"	INTSHIP	Consumo para Solic.Material	12.073.PL0001	"PLATO DE CERAMICA, TENDIDO"	05M-O	TERMOPICHINCHA M-O	*	-	12	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		192479	1	1	1	Solicitud Material	4.27	51.29	51.29	21/05/2016	13:19:53	INT	VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264824		
"1,664,427"	INTSHIP	Consumo para Solic.Material	12.073.PT0001	PLATO Y TAZA	05M-O	TERMOPICHINCHA M-O	*	-	12	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		192479	2	1	1	Solicitud Material	4.21	50.56	50.56	21/05/2016	13:19:53	INT	VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264824		
"1,664,428"	INTSHIP	Consumo para Solic.Material	P13.007.PH0002	PAPEL HIGIENICO JUMBO 250 MTS- ROLLO	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	192479	3	1	1	Solicitud Material	2.54	2.54	2.54	21/05/2016	13:19:53	INT	VTIXE	21/05/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	264824		
"1,689,898"	WOISS	Emitir para Orden de Trabajo	P01.142.BN0047	BORNERA CORTOCIRCUITABLE UNIVERSAL	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		8	Orden Trabajo	8.74	26.23	26.23	15/06/2016	8:23:47		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,899"	WOISS	Emitir para Orden de Trabajo	P01.032.BK0145	BREAKER 3 POLOS 4 A  2NO/1NC 500V  PARA RIEL DIN	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		9	Orden Trabajo	10.61	10.61	10.61	15/06/2016	8:23:48		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,900"	WOISS	Emitir para Orden de Trabajo	P01.037.RA0054	"RELE  AUXILIAR 125 VDC, 10 AMP, 3NA-3NC"	05M-O	TERMOPICHINCHA M-O	*	-	11	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		10	Orden Trabajo	20.21	222.31	222.31	15/06/2016	8:23:49		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,901"	WOISS	Emitir para Orden de Trabajo	P02.029.BS0045	BASE PARA RELE 3RU1126	05M-O	TERMOPICHINCHA M-O	*	-	11	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		11	Orden Trabajo	5.64	62.09	62.09	15/06/2016	8:23:49		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,902"	WOISS	Emitir para Orden de Trabajo	P01.032.BK0101	BREAKER PARA RIEL DIN 2 POLOS 4 AMP	05M-O	TERMOPICHINCHA M-O	*	-	4	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		13	Orden Trabajo	26.89	107.58	107.58	15/06/2016	8:23:50		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,903"	WOISS	Emitir para Orden de Trabajo	P01.033.CT0047	CONTACTO AUXILIAR LATERAL 1NA-1NC	05M-O	TERMOPICHINCHA M-O	*	-	4	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		14	Orden Trabajo	11.59	46.38	46.38	15/06/2016	8:23:50		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,904"	WOISS	Emitir para Orden de Trabajo	P01.142.RI0001	RIEL DIN	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		15	Orden Trabajo	3.38	3.38	3.38	15/06/2016	8:23:51		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,905"	WOISS	Emitir para Orden de Trabajo	P01.025.CN0017	CANALETA DE  60X 60 DEXON	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		16	Orden Trabajo	7.12	14.23	14.23	15/06/2016	8:23:51		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,906"	WOISS	Emitir para Orden de Trabajo	P02.006.BR0041	"BROCA DE COBALTO 1/8"""	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	102	*		17	Orden Trabajo	3.53	3.53	3.53	15/06/2016	8:23:52		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,907"	WOISS	Emitir para Orden de Trabajo	P02.038.SI0001	SIERRA SANDFLEX	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	102	*		18	Orden Trabajo	2	2	2	15/06/2016	8:23:53		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,908"	WOISS	Emitir para Orden de Trabajo	P02.011.CA0290	CABLE FLEXIBLE SUPERFLEX # 14 AWG	05M-O	TERMOPICHINCHA M-O	*	-	100	m				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		19	Orden Trabajo	0.48	47.75	47.75	15/06/2016	8:23:53		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,909"	WOISS	Emitir para Orden de Trabajo	P03.020.SI0027	SILICON TRANSPARENTE DE 310ML	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		20	Orden Trabajo	4.11	4.11	4.11	15/06/2016	8:23:54		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,910"	WOISS	Emitir para Orden de Trabajo	P02.005.TN0187	"TORNILLO AUTOPERFORANTE 3/16 X 3/4"""	05M-O	TERMOPICHINCHA M-O	*	-	30	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		21	Orden Trabajo	0.06	1.68	1.68	15/06/2016	8:23:54		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,911"	WOISS	Emitir para Orden de Trabajo	01.142.BN0023	"BORNERA 4MM, 1 NIVEL PARA, RIEL DIN"	05M-O	TERMOPICHINCHA M-O	*	-	60	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		22	Orden Trabajo	1.37	82.39	82.39	15/06/2016	8:23:55		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,912"	WOISS	Emitir para Orden de Trabajo	P02.010.TA0037	TAPA PARA BORNERA WDU 2.5	05M-O	TERMOPICHINCHA M-O	*	-	5	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		23	Orden Trabajo	0.52	2.58	2.58	15/06/2016	8:23:55		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,913"	WOISS	Emitir para Orden de Trabajo	P02.010.TA0028	TAPA PARA BORNERA	05M-O	TERMOPICHINCHA M-O	*	-	5	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		24	Orden Trabajo	1.4	7.02	7.02	15/06/2016	8:23:56		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,914"	WOISS	Emitir para Orden de Trabajo	P01.142.BN0062	BORNERA PARA RIEL DIN CONEXION DE TIERRA PARA CABLE 26 A 10 AWG 3036440	05M-O	TERMOPICHINCHA M-O	*	-	5	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		25	Orden Trabajo	5	25.01	25.01	15/06/2016	8:23:57		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,915"	WOISS	Emitir para Orden de Trabajo	P01.032.BK0142	BREAKER 2 POLOS 4 A  1NO/1NC 500V  PARA RIEL DIN	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		26	Orden Trabajo	7.01	7.01	7.01	15/06/2016	8:23:57		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,916"	WOISS	Emitir para Orden de Trabajo	P02.010.TR0090	TERMINAL PUNTERA PARA CABLE 10-12	05M-O	TERMOPICHINCHA M-O	*	-	9	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		102	*		27	Orden Trabajo	0.07	0.63	0.63	15/06/2016	8:23:58		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,917"	WOISS	Emitir para Orden de Trabajo	P02.010.TR0075	TERMINAL PIN # 12-10	05M-O	TERMOPICHINCHA M-O	*	-	23	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	102	*		28	Orden Trabajo	0.11	2.63	2.63	15/06/2016	8:23:59		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,918"	WOISS	Emitir para Orden de Trabajo	P02.010.TR0079	TERMINAL DE OJO Nº 12-10	05M-O	TERMOPICHINCHA M-O	*	-	22	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	102	*		29	Orden Trabajo	0.15	3.3	3.3	15/06/2016	8:23:59		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,689,919"	WOISS	Emitir para Orden de Trabajo	P02.010.TR0197	TERMINAL PIN 18-22	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		102	*		30	Orden Trabajo	0.02	0.07	0.07	15/06/2016	8:24:00		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	268893		
"1,690,636"	ARRIVAL	Recepción de Orden de Compra	05.015.BR0028	BROCA HSS 14 MM	05M-O	TERMOPICHINCHA M-O	*	+	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		P100043870	1	1	1	Orden Compra	14.82	29.64	29.64	15/06/2016	15:02:46		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269007		
"1,690,637"	ARRIVAL	Recepción de Orden de Compra	P05.015.MC0075	"MACHUELO NPT DE 1/4"" X 18"	05M-O	TERMOPICHINCHA M-O	*	+	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100043870	2	1	1	Orden Compra	13.68	13.68	13.68	15/06/2016	15:02:46		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269007		
"1,690,638"	ARRIVAL	Recepción de Orden de Compra	P02.006.BR0169	BROCA HSS DE 13.5 MM	05M-O	TERMOPICHINCHA M-O	*	+	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		P100043870	3	1	1	Orden Compra	8.55	17.1	17.1	15/06/2016	15:02:47		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269007		
"1,690,732"	WOISS	Emitir para Orden de Trabajo	P02.010.LA0005	LAMINAS EN U VARIAS MEDIDAS A	05M-O	TERMOPICHINCHA M-O	*	-	9	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	72	*		237	Orden Trabajo	9.7	87.27	87.27	15/06/2016	15:52:40		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,733"	WOISS	Emitir para Orden de Trabajo	P02.006.DC0023	DISCO DE CORTE DE 4 1/2 X 1/8 X 7/8	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		238	Orden Trabajo	2.78	5.57	5.57	15/06/2016	15:52:41		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,757"	WOISS	Emitir para Orden de Trabajo	P02.006.LJ0011	LIJA DE AGUA 500	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	72	*		264	Orden Trabajo	0.43	0.43	0.43	15/06/2016	15:52:56		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,758"	WOISS	Emitir para Orden de Trabajo	P02.011.AL0019	ALAMBRE GALVANIZADO Nº 14	05M-O	TERMOPICHINCHA M-O	*	-	1	lb				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		265	Orden Trabajo	2.92	2.92	2.92	15/06/2016	15:52:57		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,760"	WOISS	Emitir para Orden de Trabajo	P02.016.MA0004	MASILLA EPOXICA EN BARRA	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		267	Orden Trabajo	50.4	50.4	50.4	15/06/2016	15:52:59		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,761"	WOISS	Emitir para Orden de Trabajo	P01.013.FA0003	IODIN 500W 120V	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		72	*		268	Orden Trabajo	2.13	4.26	4.26	15/06/2016	15:52:59		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,690,762"	WOISS	Emitir para Orden de Trabajo	P02.021.TM0005	TOMACORRIENTE  DOBLE DE PARED	05M-O	TERMOPICHINCHA M-O	*	-	2	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	72	*		269	Orden Trabajo	1.46	2.93	2.93	15/06/2016	15:53:00		VTIXE	15/06/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	269028		
"1,711,483"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199026	1	1	1	Solicitud Material	10.53	10.53	10.53	06/07/2016	8:34:42	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272839		
"1,711,484"	INTSHIP	Consumo para Solic.Material	P14.006.GN0002	GUANTE DE CUERO -CORTOS-34.1.G.001	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199026	2	1	1	Solicitud Material	5.13	5.13	5.13	06/07/2016	8:34:42	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272839		
"1,711,485"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199026	3	1	1	Solicitud Material	9.2	9.2	9.2	06/07/2016	8:34:42	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272839		
"1,711,486"	INTSHIP	Consumo para Solic.Material	P14.008.PA0006	PROTECTOR AUDITIVO C/CORDON Y ESTUCHE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	199026	4	1	1	Solicitud Material	2.06	2.06	2.06	06/07/2016	8:34:42	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272839		
"1,711,506"	INTSHIP	Consumo para Solic.Material	P14.006.GU0031	GUANTE DE KEVLAR CON REVESTIMIENTO DE NITRILO	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199031	1	1	1	Solicitud Material	10.33	10.33	10.33	06/07/2016	8:44:19	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272846		
"1,711,507"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199031	2	1	1	Solicitud Material	9.2	9.2	9.2	06/07/2016	8:44:20	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272846		
"1,711,526"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	2	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199034	1	1	1	Solicitud Material	10.53	21.06	21.06	06/07/2016	8:50:09	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272852		
"1,711,527"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199034	2	1	1	Solicitud Material	9.2	9.2	9.2	06/07/2016	8:50:09	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272852		
"1,711,572"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	3	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199038	1	1	1	Solicitud Material	9.2	27.59	27.59	06/07/2016	9:00:14	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272861		
"1,711,588"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199042	1	1	1	Solicitud Material	10.53	10.53	10.53	06/07/2016	9:05:32	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272864		
"1,711,613"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	2	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199046	1	1	1	Solicitud Material	10.53	21.06	21.06	06/07/2016	9:15:38	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272868		
"1,711,616"	INTSHIP	Consumo para Solic.Material	P14.003.CS0005	"CASCO DE SEGURIDAD, CON RACHET"	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	199056	1	1	1	Solicitud Material	17.2	17.2	17.2	06/07/2016	9:22:34	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272869		
"1,711,617"	INTSHIP	Consumo para Solic.Material	14.008.PA0002	PROTECTORES AUDITIVOS (OREJERAS)-31.1.O005	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199056	2	1	1	Solicitud Material	35.84	35.84	35.84	06/07/2016	9:22:34	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272869		
"1,711,618"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199056	3	1	1	Solicitud Material	10.53	10.53	10.53	06/07/2016	9:22:34	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272869		
"1,711,640"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199059	1	1	1	Solicitud Material	10.53	10.53	10.53	06/07/2016	9:28:20	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272872		
"1,711,663"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199062	1	1	1	Solicitud Material	9.2	9.2	9.2	06/07/2016	9:35:48	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272875		
"1,711,664"	INTSHIP	Consumo para Solic.Material	P14.006.GU0008	GUANTE DE NITRILO	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	199062	2	1	1	Solicitud Material	3.03	3.03	3.03	06/07/2016	9:35:48	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272875		
"1,711,718"	INTSHIP	Consumo para Solic.Material	P14.004.OV0007	OVEROL TYVEK DESECHABLE	05M-O	TERMOPICHINCHA M-O	*	-	1	UNIDAD				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1		199067	1	1	1	Solicitud Material	9.2	9.2	9.2	06/07/2016	9:49:40	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272888		
"1,711,749"	INTSHIP	Consumo para Solic.Material	P14.006.GU0033	"GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, REVESTIMIENTO DE ESPUMA DE NITRILO"	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*			*	1		199071	1	1	1	Solicitud Material	10.53	10.53	10.53	06/07/2016	9:59:07	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272907		
"1,711,774"	INTSHIP	Consumo para Solic.Material	P14.006.GU0008	GUANTE DE NITRILO	05M-O	TERMOPICHINCHA M-O	*	-	1	PAR				SRAM0000	SANTA ROSA M-O	SRA01	0	0	0	0	*	NORMAL	Condición normal.	*	1	01/01/2999	199074	1	1	1	Solicitud Material	3.03	3.03	3.03	06/07/2016	10:06:43	INT	VTIXE	06/07/2016	N	N		Propiedad Compañía														0	FALSE	TRUE	272912		
