PROVINCIA;CANTON;PARROQUIA;TIPO DE INSCRIPCION;AÑO;MES;TOTAL
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;1;31
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;1;220
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;1;19
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;1;19
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;1;22
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;2;13
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;2;15
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;2;21
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;2;12
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;2;25
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;2;212
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;2;16
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;2;18
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;2;3
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;2;15
LOJA;MACARA;MACARA;Tardías (pasado los 14 años);2015;2;1
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;2;6
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;2;35
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;2;43
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;2;14
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;2;3
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;2;187
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;2;8
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;3;17
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;3;23
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;3;26
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;3;20
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;3;1
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;3;9
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;3;21
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;3;4
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;3;52
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;3;22
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;3;6
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;3;264
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;3;30
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;3;16
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;3;20
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;3;4
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;3;214
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;3;19
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;3;13
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;4;252
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;4;19
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;4;5
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;4;26
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;4;17
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;4;40
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;4;16
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;4;2
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (pasado los 14 años);2015;4;1
LOJA;CALVAS;CARIAMANGA;Tardías (pasado los 14 años);2015;4;1
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;4;15
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;4;15
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;4;41
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;4;2
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;4;10
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;4;205
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;4;31
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;4;10
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;4;33
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;4;13
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;4;30
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;5;15
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;5;6
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;5;9
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;5;10
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;5;33
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;5;29
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;5;14
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;5;219
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;5;17
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;5;10
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;5;2
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;5;220
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;5;8
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;5;21
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;5;16
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;5;14
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (pasado los 14 años);2015;5;1
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;5;25
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;5;42
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;6;16
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;6;7
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;6;221
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;6;16
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;6;33
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;6;31
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;6;20
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;6;24
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;6;15
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;6;8
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;6;19
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;6;12
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;6;231
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;6;21
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;6;11
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;6;1
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;6;35
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;6;7
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;6;23
LOJA;ESPINDOLA;AMALUZA;Tardías (pasado los 14 años);2015;6;1
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;7;210
LOJA;CALVAS;CARIAMANGA;Tardías (pasado los 14 años);2015;7;3
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;7;209
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;7;2
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;7;16
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;7;27
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;7;17
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;7;6
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;7;24
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;7;4
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;7;44
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;7;20
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;7;10
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;7;31
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;7;18
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;7;16
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;7;6
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;7;16
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;7;10
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;7;16
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;8;8
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;8;3
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;8;38
LOJA;ESPINDOLA;AMALUZA;Tardías (pasado los 14 años);2015;8;1
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;8;14
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;8;14
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;8;20
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;8;182
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;8;31
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;8;8
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;8;26
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;8;18
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;8;6
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;8;4
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;8;46
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;8;15
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;8;21
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;8;24
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;8;231
LOJA;CALVAS;CARIAMANGA;Tardías (hasta 14 años);2015;9;18
LOJA;ZAPOTILLO;ZAPOTILLO;Oportunas (hasta 30 días);2015;9;9
LOJA;SARAGURO;SARAGURO;Oportunas (hasta 30 días);2015;9;14
LOJA;CATAMAYO;CATAMAYO;Oportunas (hasta 30 días);2015;9;24
LOJA;ESPINDOLA;AMALUZA;Oportunas (hasta 30 días);2015;9;8
LOJA;LOJA;EL SAGRARIO;Tardías (pasado los 14 años);2015;9;1
LOJA;ZAPOTILLO;ZAPOTILLO;Tardías (hasta 14 años);2015;9;12
LOJA;MACARA;MACARA;Oportunas (hasta 30 días);2015;9;17
LOJA;LOJA;EL SAGRARIO;Oportunas (hasta 30 días);2015;9;276
LOJA;CATAMAYO;CATAMAYO;Tardías (hasta 14 años);2015;9;34
LOJA;SARAGURO;SARAGURO;Tardías (hasta 14 años);2015;9;29
LOJA;PALTAS;CATACOCHA;Oportunas (hasta 30 días);2015;9;19
LOJA;MACARA;MACARA;Tardías (pasado los 14 años);2015;9;1
LOJA;CALVAS;CARIAMANGA;Tardías (pasado los 14 años);2015;9;1
LOJA;CELICA;CELICA;Tardías (pasado los 14 años);2015;9;1
LOJA;LOJA;EL SAGRARIO;Tardías (hasta 14 años);2015;9;233
LOJA;CELICA;CELICA;Oportunas (hasta 30 días);2015;9;29
LOJA;ESPINDOLA;AMALUZA;Tardías (hasta 14 años);2015;9;16
LOJA;PALTAS;CATACOCHA;Tardías (hasta 14 años);2015;9;30
LOJA;MACARA;MACARA;Tardías (hasta 14 años);2015;9;13
LOJA;CALVAS;CARIAMANGA;Oportunas (hasta 30 días);2015;9;43
LOJA;CELICA;CELICA;Tardías (hasta 14 años);2015;9;46
LOS RIOS;BABA;BABA;Oportunas (hasta 30 días);2015;1;24
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;1;15
LOS RIOS;BABA;BABA;Tardías (hasta 14 años);2015;1;14
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (hasta 14 años);2015;1;8
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;1;12
LOS RIOS;VALENCIA;VALENCIA;Tardías (pasado los 14 años);2015;1;1
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;1;104
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;1;125
LOS RIOS;VINCES;VINCES;Oportunas (hasta 30 días);2015;1;61
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;1;5
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;1;14
LOS RIOS;URDANETA;CATARAMA;Tardías (hasta 14 años);2015;1;18
LOS RIOS;VENTANAS;VENTANAS;Tardías (hasta 14 años);2015;1;62
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;1;101
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;1;11
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;1;148
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;1;41
LOS RIOS;URDANETA;CATARAMA;Oportunas (hasta 30 días);2015;1;11
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;1;166
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;1;175
LOS RIOS;VENTANAS;VENTANAS;Oportunas (hasta 30 días);2015;1;45
LOS RIOS;VINCES;VINCES;Tardías (pasado los 14 años);2015;1;2
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (pasado los 14 años);2015;1;2
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;1;43
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Tardías (hasta 14 años);2015;1;21
LOS RIOS;QUINSALOMA;QUINSALOMA;Oportunas (hasta 30 días);2015;1;9
LOS RIOS;VENTANAS;VENTANAS;Tardías (pasado los 14 años);2015;1;4
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Tardías (hasta 14 años);2015;1;54
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;1;45
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;2;58
LOS RIOS;BABA;BABA;Tardías (hasta 14 años);2015;2;9
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;2;12
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Tardías (hasta 14 años);2015;2;45
LOS RIOS;VENTANAS;VENTANAS;Tardías (pasado los 14 años);2015;2;1
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;2;19
LOS RIOS;BABA;BABA;Oportunas (hasta 30 días);2015;2;12
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;2;128
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;2;161
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;2;9
LOS RIOS;VENTANAS;VENTANAS;Oportunas (hasta 30 días);2015;2;40
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (hasta 14 años);2015;2;6
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;2;126
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;2;95
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;2;39
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (pasado los 14 años);2015;2;3
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;2;1
LOS RIOS;VENTANAS;VENTANAS;Tardías (hasta 14 años);2015;2;53
LOS RIOS;VINCES;VINCES;Oportunas (hasta 30 días);2015;2;55
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;2;14
LOS RIOS;QUINSALOMA;QUINSALOMA;Oportunas (hasta 30 días);2015;2;9
LOS RIOS;URDANETA;CATARAMA;Tardías (pasado los 14 años);2015;2;1
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Tardías (hasta 14 años);2015;2;12
LOS RIOS;URDANETA;CATARAMA;Oportunas (hasta 30 días);2015;2;9
LOS RIOS;URDANETA;CATARAMA;Tardías (hasta 14 años);2015;2;13
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;2;95
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;2;79
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;2;28
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;3;42
LOS RIOS;BABA;BABA;Tardías (hasta 14 años);2015;3;20
LOS RIOS;BABA;BABA;Oportunas (hasta 30 días);2015;3;6
LOS RIOS;URDANETA;CATARAMA;Oportunas (hasta 30 días);2015;3;17
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;3;38
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;3;21
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;3;142
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Tardías (hasta 14 años);2015;3;31
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;3;25
LOS RIOS;URDANETA;CATARAMA;Tardías (hasta 14 años);2015;3;29
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (hasta 14 años);2015;3;6
LOS RIOS;VALENCIA;VALENCIA;Tardías (pasado los 14 años);2015;3;1
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (pasado los 14 años);2015;3;1
LOS RIOS;VENTANAS;VENTANAS;Oportunas (hasta 30 días);2015;3;37
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Tardías (hasta 14 años);2015;3;69
LOS RIOS;VINCES;VINCES;Oportunas (hasta 30 días);2015;3;64
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;3;117
LOS RIOS;QUINSALOMA;QUINSALOMA;Oportunas (hasta 30 días);2015;3;13
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;3;1
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (pasado los 14 años);2015;3;2
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;3;36
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;3;108
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;3;147
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;3;11
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;3;120
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;3;198
LOS RIOS;VENTANAS;VENTANAS;Tardías (hasta 14 años);2015;3;53
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;3;29
LOS RIOS;URDANETA;CATARAMA;Tardías (hasta 14 años);2015;4;16
LOS RIOS;URDANETA;CATARAMA;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;4;21
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;4;168
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;4;116
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;4;45
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Tardías (hasta 14 años);2015;4;56
LOS RIOS;BABA;BABA;Tardías (hasta 14 años);2015;4;19
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;4;16
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;4;10
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Tardías (hasta 14 años);2015;4;36
LOS RIOS;URDANETA;CATARAMA;Oportunas (hasta 30 días);2015;4;13
LOS RIOS;VINCES;VINCES;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;4;134
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;4;96
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;4;2
LOS RIOS;MOCACHE;MOCACHE;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;4;5
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (pasado los 14 años);2015;4;6
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;4;216
LOS RIOS;VINCES;VINCES;Oportunas (hasta 30 días);2015;4;70
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;4;15
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;4;47
LOS RIOS;VENTANAS;VENTANAS;Oportunas (hasta 30 días);2015;4;22
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;4;136
LOS RIOS;VENTANAS;VENTANAS;Tardías (hasta 14 años);2015;4;43
LOS RIOS;BABA;BABA;Oportunas (hasta 30 días);2015;4;16
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (hasta 14 años);2015;4;8
LOS RIOS;QUINSALOMA;QUINSALOMA;Oportunas (hasta 30 días);2015;4;8
LOS RIOS;VENTANAS;VENTANAS;Tardías (pasado los 14 años);2015;4;1
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;5;147
LOS RIOS;URDANETA;CATARAMA;Oportunas (hasta 30 días);2015;5;9
LOS RIOS;QUINSALOMA;QUINSALOMA;Oportunas (hasta 30 días);2015;5;6
LOS RIOS;BABA;BABA;Oportunas (hasta 30 días);2015;5;23
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;5;3
LOS RIOS;URDANETA;CATARAMA;Tardías (hasta 14 años);2015;5;29
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;5;26
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;5;125
LOS RIOS;VINCES;VINCES;Oportunas (hasta 30 días);2015;5;68
LOS RIOS;VINCES;VINCES;Tardías (pasado los 14 años);2015;5;1
LOS RIOS;VENTANAS;VENTANAS;Tardías (pasado los 14 años);2015;5;2
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Tardías (hasta 14 años);2015;5;32
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;5;72
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;5;48
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (pasado los 14 años);2015;5;1
LOS RIOS;VENTANAS;VENTANAS;Tardías (hasta 14 años);2015;5;58
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (pasado los 14 años);2015;5;2
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Tardías (hasta 14 años);2015;5;26
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;5;23
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;5;19
LOS RIOS;BABA;BABA;Tardías (pasado los 14 años);2015;5;1
LOS RIOS;VALENCIA;VALENCIA;Tardías (pasado los 14 años);2015;5;1
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;5;198
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;5;45
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;5;110
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;5;30
LOS RIOS;VENTANAS;VENTANAS;Oportunas (hasta 30 días);2015;5;34
LOS RIOS;QUINSALOMA;QUINSALOMA;Tardías (hasta 14 años);2015;5;7
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;5;11
LOS RIOS;BABA;BABA;Tardías (hasta 14 años);2015;5;11
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;5;137
LOS RIOS;VALENCIA;VALENCIA;Oportunas (hasta 30 días);2015;6;19
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (pasado los 14 años);2015;6;2
LOS RIOS;MOCACHE;MOCACHE;Tardías (pasado los 14 años);2015;6;1
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Oportunas (hasta 30 días);2015;6;57
LOS RIOS;QUEVEDO;SAN CAMILO;Oportunas (hasta 30 días);2015;6;109
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Tardías (hasta 14 años);2015;6;125
LOS RIOS;QUEVEDO;SAN CAMILO;Tardías (hasta 14 años);2015;6;178
LOS RIOS;VALENCIA;VALENCIA;Tardías (hasta 14 años);2015;6;32
LOS RIOS;QUEVEDO;SIETE DE OCTUBRE;Oportunas (hasta 30 días);2015;6;97
LOS RIOS;BABAHOYO;CLEMENTE BAQUERIZO;Oportunas (hasta 30 días);2015;6;231
LOS RIOS;MOCACHE;MOCACHE;Oportunas (hasta 30 días);2015;6;12
LOS RIOS;PUEBLOVIEJO;PUEBLO VIEJO;Oportunas (hasta 30 días);2015;6;21
LOS RIOS;BUENA FE;SN JACINTO DE BUENA FE;Tardías (hasta 14 años);2015;6;131
LOS RIOS;VINCES;VINCES;Tardías (hasta 14 años);2015;6;84
LOS RIOS;MOCACHE;MOCACHE;Tardías (hasta 14 años);2015;6;23
